LoanID,CustomerID,LoanType, LoanAmount ,InterestRate,LoanStartDate,LoanEndDate,,
2073,4494,Home," 26,286.00 ",3.2,24/11/2021,22/03/2028,,
2393,4498,Car," 55,277.00 ",2.8,09/03/2024,24/02/2029,,
744,4500,Personal," 192,032.00 ",11.1,08/01/2023,19/07/2025,,
328,4501,Education," 107,421.00 ",8.47,22/01/2021,16/06/2028,,
2400,4502,Car," 74,860.00 ",9.02,18/09/2023,26/01/2026,,
710,4504,Home," 111,804.00 ",3.29,05/09/2021,15/11/2027,,
1162,4505,Home," 482,162.00 ",7.2,22/01/2024,22/10/2027,,
1674,4505,Car," 137,128.00 ",3.07,24/01/2022,13/09/2026,,
1973,4512,Car," 43,533.00 ",6.99,02/08/2021,25/08/2027,,
795,4513,Home," 470,925.00 ",5.78,04/02/2022,18/08/2025,,
16,4515,Home," 377,249.00 ",5.5,12/09/2021,31/12/2028,,
831,4516,Education," 270,662.00 ",8.18,18/11/2021,29/05/2028,,
2373,4520,Personal," 207,733.00 ",11.74,16/04/2023,16/03/2027,,
1580,4521,Car," 85,213.00 ",4.53,02/09/2020,15/05/2025,,
1931,4521,Education," 29,536.00 ",9.58,07/04/2024,05/02/2026,,
159,4523,Home," 28,110.00 ",12.05,24/10/2020,22/05/2026,,
1792,4524,Personal," 271,760.00 ",10.15,02/04/2023,07/11/2025,,
2204,4525,Car," 68,352.00 ",9.96,15/10/2022,09/02/2029,,
2470,4527,Car," 110,210.00 ",3.45,16/07/2020,10/01/2029,,
2165,4530,Home," 142,470.00 ",6.22,27/01/2022,15/04/2030,,
361,4532,Personal," 497,829.00 ",5.88,22/02/2022,23/10/2025,,
365,4538,Home," 476,431.00 ",3.83,24/06/2021,18/01/2026,,
1376,4540,Car," 347,960.00 ",3.02,26/10/2021,20/03/2030,,
919,4545,Education," 8,745.00 ",3.7,09/03/2023,17/10/2028,,
1953,4546,Personal," 466,278.00 ",12.14,20/05/2020,16/10/2025,,
2034,4549,Personal," 73,311.00 ",8.53,30/10/2020,26/05/2028,,
208,4551,Education," 392,779.00 ",10.79,27/05/2020,14/07/2028,,
2124,4553,Home," 413,797.00 ",5.12,01/01/2022,07/11/2029,,
1905,4554,Home," 225,464.00 ",4.84,21/09/2020,14/09/2028,,
537,4554,Personal," 135,220.00 ",10.53,27/08/2021,10/10/2027,,
1488,4556,Education," 238,149.00 ",6.84,30/12/2020,22/01/2028,,
1157,4556,Car," 234,399.00 ",7.07,23/09/2022,08/04/2028,,
1096,4569,Education," 498,258.00 ",4.48,24/12/2021,05/10/2027,,
981,4570,Car," 493,004.00 ",3.59,29/09/2021,29/04/2029,,
909,4572,Car," 449,143.00 ",7.24,08/11/2020,07/08/2027,,
2490,4572,Personal," 416,243.00 ",11.97,30/03/2021,14/04/2027,,
803,4573,Personal," 204,698.00 ",2.58,29/11/2021,22/04/2026,,
643,4575,Home," 261,418.00 ",10.97,01/09/2021,25/11/2025,,
1728,4576,Education," 337,364.00 ",11.63,19/01/2022,22/10/2028,,
2012,4576,Personal," 75,116.00 ",4.18,30/07/2023,04/11/2027,,
401,4577,Education," 453,557.00 ",10.42,09/08/2022,14/09/2027,,
2343,4581,Home," 150,552.00 ",6.89,04/09/2020,04/12/2025,,
475,4582,Home," 495,602.00 ",5.93,03/11/2020,21/12/2025,,
323,4582,Personal," 428,302.00 ",4.07,10/01/2023,31/10/2028,,
2168,4584,Car," 263,513.00 ",10.7,10/01/2021,24/05/2025,,
1189,4584,Education," 220,312.00 ",6.38,19/08/2023,14/05/2029,,
1601,4584,Education," 77,892.00 ",8.83,10/01/2022,29/04/2028,,
2379,4587,Home," 215,614.00 ",3.64,16/04/2022,28/01/2027,,
764,4588,Car," 220,153.00 ",4.11,14/03/2021,28/10/2029,,
1420,4590,Car," 64,234.00 ",10.12,21/10/2020,30/03/2029,,
1962,4594,Education," 497,126.00 ",7.81,08/03/2024,09/06/2029,,
14,4595,Car," 473,257.00 ",9.18,31/05/2020,07/09/2028,,
517,4597,Home," 217,874.00 ",10.89,30/05/2021,17/06/2025,,
1303,4598,Car," 141,405.00 ",11.92,30/08/2021,10/11/2027,,
2114,4603,Home," 195,300.00 ",5.53,23/04/2024,31/12/2025,,
712,4608,Education," 268,530.00 ",9.37,16/01/2024,16/02/2029,,
891,4609,Personal," 332,101.00 ",6.97,06/02/2023,28/10/2028,,
2283,4616,Education," 61,179.00 ",8.16,28/06/2021,16/12/2029,,
366,4617,Personal," 179,076.00 ",3.53,29/11/2021,30/09/2029,,
2302,4622,Home," 385,639.00 ",11.53,12/06/2021,09/01/2030,,
896,4623,Car," 429,236.00 ",10.21,28/09/2021,14/04/2028,,
57,4623,Car," 264,594.00 ",11.6,14/03/2023,16/05/2029,,
2382,4625,Home," 390,526.00 ",8.29,06/02/2022,06/11/2029,,
1092,4626,Personal," 156,394.00 ",5.31,05/02/2023,10/10/2026,,
1163,4627,Car," 413,397.00 ",3.87,04/05/2024,06/11/2026,,
651,4628,Car," 421,073.00 ",9.93,31/03/2021,16/12/2028,,
1013,4629,Personal," 255,156.00 ",5.58,09/03/2021,11/09/2025,,
657,4630,Home," 385,893.00 ",7.35,24/10/2023,16/02/2028,,
691,4631,Car," 400,290.00 ",2.97,29/02/2024,30/10/2026,,
2102,4632,Education," 487,123.00 ",10.53,09/05/2022,02/11/2025,,
587,4634,Personal," 333,114.00 ",11.95,15/02/2021,13/07/2029,,
396,4634,Personal," 245,516.00 ",8.91,09/02/2021,10/08/2028,,
1666,4636,Home," 331,376.00 ",12.21,22/12/2023,09/11/2027,,
2156,4636,Home," 270,015.00 ",9.46,21/03/2022,07/03/2026,,
1016,4637,Education," 348,252.00 ",11.72,22/03/2024,19/11/2029,,
1740,4638,Home," 240,798.00 ",5,01/10/2020,09/01/2026,,
639,4641,Personal," 399,059.00 ",5.25,18/10/2023,29/04/2027,,
1395,4641,Personal," 253,403.00 ",6.95,28/01/2024,05/11/2026,,
29,4643,Personal," 193,718.00 ",8.55,23/06/2021,14/09/2028,,
127,4643,Personal," 144,724.00 ",10.36,13/08/2022,17/11/2028,,
1063,4651,Education," 355,158.00 ",7.5,25/03/2023,20/05/2025,,
138,4652,Car," 201,729.00 ",6.28,11/06/2022,05/04/2030,,
1337,4652,Personal," 125,049.00 ",7.97,15/05/2021,15/08/2026,,
1885,4654,Car," 316,999.00 ",5.15,21/08/2022,04/05/2027,,
453,4658,Personal," 449,269.00 ",4.28,11/01/2021,05/12/2025,,
1911,4658,Car," 354,866.00 ",7.48,06/04/2021,08/01/2030,,
1098,4660,Car," 223,786.00 ",10.4,17/07/2020,01/11/2027,,
635,4660,Personal," 37,687.00 ",2.62,16/09/2022,01/06/2026,,
1933,4663,Personal," 360,734.00 ",8.65,22/02/2024,10/07/2029,,
1981,4664,Education," 192,537.00 ",12.35,15/01/2021,28/01/2029,,
1884,4666,Education," 406,680.00 ",4.68,15/06/2023,08/04/2030,,
2357,4669,Personal," 274,014.00 ",10.78,26/08/2022,25/11/2029,,
1696,4670,Car," 346,509.00 ",6.55,11/01/2023,17/01/2029,,
1289,4671,Personal," 157,913.00 ",10.32,11/08/2023,22/03/2028,,
1878,4674,Education," 154,557.00 ",7.4,04/01/2024,26/12/2026,,
417,4676,Education," 235,455.00 ",3.54,15/01/2022,07/10/2025,,
1283,4677,Home," 424,393.00 ",4.88,10/05/2024,21/02/2030,,
338,4689,Car," 337,585.00 ",9.03,11/05/2023,21/09/2028,,
384,4689,Home," 194,098.00 ",6.33,01/11/2022,07/10/2029,,
1290,4692,Education," 12,438.00 ",11.35,23/06/2021,02/05/2029,,
2405,4697,Personal," 395,380.00 ",9.34,10/04/2022,18/02/2030,,
1754,4699,Home," 212,689.00 ",5.88,20/05/2021,17/04/2030,,
1518,4703,Home," 185,754.00 ",5.54,24/02/2022,25/06/2026,,
2311,4703,Personal," 143,101.00 ",7.08,05/05/2022,09/07/2025,,
2362,4706,Home," 246,431.00 ",11.61,28/09/2023,16/08/2026,,
132,4711,Home," 273,606.00 ",3.48,20/03/2023,04/02/2026,,
1945,4711,Home," 246,696.00 ",8.1,19/12/2021,19/07/2028,,
1401,4713,Personal," 437,163.00 ",2.9,01/11/2020,03/01/2030,,
1941,4714,Car," 278,779.00 ",6.82,05/03/2021,06/09/2026,,
2266,4715,Education," 475,357.00 ",4.16,11/03/2021,27/07/2025,,
852,4716,Car," 249,902.00 ",8.06,20/04/2022,13/12/2026,,
2418,4719,Education," 276,363.00 ",7.46,10/04/2024,14/02/2029,,
914,4719,Personal," 273,581.00 ",5.27,24/09/2021,19/04/2026,,
686,4720,Car," 186,923.00 ",8.33,01/05/2021,20/08/2029,,
1210,4722,Personal," 215,881.00 ",5.07,01/02/2022,01/03/2028,,
2014,4722,Personal," 147,463.00 ",8.1,05/09/2021,31/05/2025,,
911,4723,Home," 378,085.00 ",5.09,12/07/2023,12/04/2029,,
2088,4724,Home," 231,106.00 ",5.92,22/08/2020,09/05/2028,,
239,4728,Personal," 222,426.00 ",5.74,23/08/2023,07/07/2025,,
1851,4728,Car," 7,478.00 ",10.34,30/07/2020,02/03/2028,,
1753,4729,Education," 224,900.00 ",11.8,03/09/2022,16/02/2027,,
337,4730,Personal," 143,841.00 ",9.51,16/09/2021,09/11/2025,,
2426,4736,Personal," 189,226.00 ",3.97,15/05/2022,11/12/2025,,
2017,4736,Education," 21,333.00 ",5.44,15/05/2021,09/07/2029,,
1018,4738,Home," 484,776.00 ",7.05,21/11/2020,28/09/2027,,
504,4740,Car," 362,207.00 ",3.65,28/03/2022,27/08/2027,,
1458,4744,Home," 51,434.00 ",3.61,20/01/2022,01/09/2025,,
889,4746,Home," 153,673.00 ",5.88,16/11/2023,10/11/2025,,
2147,4748,Car," 385,101.00 ",11.99,12/05/2022,05/10/2027,,
2045,4748,Personal," 71,310.00 ",4.75,27/06/2023,27/02/2026,,
1758,4752,Home," 48,174.00 ",9.22,16/12/2021,08/02/2030,,
1631,4753,Car," 9,323.00 ",8.91,01/01/2024,16/06/2026,,
1700,4754,Education," 209,388.00 ",11.85,27/04/2021,11/05/2027,,
1798,4756,Car," 21,229.00 ",12.14,17/10/2020,10/10/2026,,
625,4757,Car," 391,080.00 ",3.76,04/10/2020,24/09/2026,,
1214,4759,Car," 206,720.00 ",3.41,26/06/2020,22/06/2027,,
1206,4760,Personal," 50,187.00 ",6.54,25/01/2023,17/06/2027,,
2316,4764,Home," 329,411.00 ",5.06,08/10/2020,29/08/2027,,
2295,4767,Education," 346,196.00 ",6.7,19/06/2021,09/04/2030,,
1679,4771,Home," 448,142.00 ",8.3,22/01/2024,17/02/2030,,
1471,4780,Personal," 409,330.00 ",8.94,27/08/2020,10/01/2030,,
1179,4781,Car," 326,078.00 ",5.33,23/11/2023,11/08/2028,,
2075,4781,Car," 277,439.00 ",3.17,20/08/2021,01/09/2026,,
2380,4781,Personal," 123,296.00 ",8.93,22/09/2022,04/03/2029,,
960,4784,Car," 437,901.00 ",9.93,06/10/2023,24/04/2026,,
2071,4785,Education," 441,971.00 ",4.27,18/03/2022,23/12/2028,,
130,4785,Personal," 305,801.00 ",9.45,16/05/2020,01/09/2026,,
1665,4787,Education," 310,276.00 ",4.91,20/01/2024,15/01/2026,,
1334,4789,Personal," 272,884.00 ",8.05,05/05/2024,05/11/2026,,
318,4793,Personal," 167,827.00 ",10.14,23/06/2022,16/05/2028,,
121,4794,Personal," 391,576.00 ",3.07,30/08/2021,23/06/2025,,
1598,4794,Car," 213,852.00 ",11.01,12/01/2024,27/05/2028,,
1971,4795,Home," 65,756.00 ",2.66,18/05/2023,22/07/2026,,
1578,4795,Personal," 58,055.00 ",11.49,01/03/2021,15/06/2029,,
848,4796,Car," 13,956.00 ",8.66,11/03/2024,24/03/2028,,
1009,4798,Personal," 39,319.00 ",10.1,04/05/2022,24/06/2025,,
809,4799,Personal," 221,403.00 ",3.57,20/03/2021,27/08/2025,,
2079,4800,Car," 306,675.00 ",3.37,08/02/2022,18/08/2027,,
2044,4801,Personal," 286,402.00 ",10.22,04/04/2021,31/07/2028,,
1154,4801,Education," 246,278.00 ",3.04,04/07/2023,12/12/2026,,
1842,4803,Home," 126,220.00 ",11.99,09/09/2021,30/07/2029,,
766,4804,Car," 17,958.00 ",11.04,08/08/2021,08/12/2025,,
1989,4807,Personal," 298,934.00 ",8.05,19/01/2021,03/06/2027,,
2160,4808,Car," 144,585.00 ",3.6,13/10/2023,04/11/2028,,
540,4808,Home," 71,120.00 ",11.96,06/10/2022,05/10/2025,,
1267,4812,Car," 35,210.00 ",12.03,25/05/2021,24/04/2027,,
722,4814,Education," 421,903.00 ",3.43,08/05/2022,13/01/2027,,
1100,4815,Education," 370,715.00 ",10.44,18/05/2023,02/09/2027,,
1159,4816,Car," 233,506.00 ",10.87,11/11/2023,27/06/2029,,
1637,4819,Education," 322,478.00 ",3.22,26/05/2020,03/08/2029,,
1723,4820,Car," 333,311.00 ",4.47,20/07/2021,29/07/2026,,
1670,4820,Education," 209,589.00 ",9.08,25/01/2021,17/08/2025,,
2258,4821,Home," 454,028.00 ",11.62,23/03/2024,07/07/2029,,
1849,4821,Home," 82,461.00 ",2.68,09/10/2020,20/10/2029,,
2153,4822,Car," 289,140.00 ",4.2,07/07/2021,09/07/2029,,
1545,4822,Home," 126,862.00 ",7.16,07/09/2022,03/04/2028,,
235,4823,Car," 229,201.00 ",12.17,02/03/2022,15/02/2028,,
114,4826,Car," 496,603.00 ",5.99,26/09/2023,18/12/2027,,
1093,4829,Car," 258,776.00 ",4.94,17/03/2022,30/03/2027,,
1676,4830,Car," 316,653.00 ",8.96,31/05/2023,28/02/2030,,
2290,4832,Personal," 493,705.00 ",11.53,07/02/2023,01/04/2030,,
658,4833,Personal," 490,784.00 ",11.25,10/08/2021,15/04/2029,,
2356,4837,Car," 253,981.00 ",3.1,24/04/2024,30/12/2026,,
1473,4838,Education," 34,264.00 ",10.89,29/04/2021,25/03/2028,,
2069,4841,Education," 414,006.00 ",7.88,22/03/2024,06/03/2027,,
2172,4841,Home," 49,896.00 ",9.81,10/02/2023,06/02/2027,,
1524,4842,Car," 374,819.00 ",5.45,25/09/2020,30/09/2027,,
170,4849,Personal," 242,250.00 ",11.84,21/11/2023,08/07/2028,,
15,4850,Education," 258,686.00 ",2.5,05/12/2020,08/01/2027,,
1374,4850,Home," 125,004.00 ",3.78,05/11/2020,05/12/2026,,
1325,4855,Car," 11,593.00 ",9.58,22/08/2022,10/04/2030,,
1910,4856,Car," 327,740.00 ",2.67,19/06/2020,16/05/2029,,
1511,4858,Personal," 239,530.00 ",7.14,11/03/2024,22/06/2028,,
1167,4858,Personal," 60,150.00 ",3.41,26/08/2023,24/03/2027,,
917,4860,Education," 364,790.00 ",10.98,31/05/2020,29/04/2030,,
1902,4860,Education," 251,878.00 ",4.52,21/05/2022,25/01/2029,,
807,4861,Home," 225,958.00 ",4.04,31/07/2022,29/09/2026,,
2096,4862,Personal," 227,062.00 ",7.82,03/07/2023,18/12/2025,,
231,4865,Home," 84,676.00 ",3.14,06/08/2020,24/05/2025,,
1586,4869,Car," 380,839.00 ",3.98,14/06/2020,07/12/2027,,
958,4869,Education," 188,458.00 ",9.04,09/12/2022,05/11/2025,,
1263,4869,Personal," 181,938.00 ",9.36,29/03/2021,30/07/2027,,
2337,4872,Education," 397,441.00 ",8.62,18/06/2022,19/11/2026,,
2084,4872,Car," 128,292.00 ",6.2,12/06/2022,27/01/2026,,
1770,4873,Education," 459,973.00 ",5.83,09/06/2023,10/12/2028,,
1521,4874,Personal," 122,661.00 ",6.71,30/01/2023,09/07/2029,,
1582,4877,Home," 482,539.00 ",9.72,08/07/2023,09/10/2029,,
1708,4879,Home," 48,656.00 ",3.26,15/03/2021,02/09/2027,,
1865,4879,Car," 10,425.00 ",2.8,24/08/2021,11/05/2030,,
1505,4881,Education," 123,916.00 ",7.28,15/07/2020,07/07/2025,,
699,4881,Car," 90,356.00 ",7.35,10/05/2023,25/03/2029,,
1478,4882,Personal," 495,774.00 ",4.13,22/09/2023,04/09/2026,,
1599,4884,Personal," 75,692.00 ",9.91,19/09/2022,30/04/2026,,
1452,4888,Education," 316,002.00 ",8.77,12/06/2020,30/09/2025,,
419,4888,Car," 76,677.00 ",7.14,26/08/2021,05/07/2028,,
736,4890,Car," 120,672.00 ",5.59,18/11/2021,12/11/2025,,
1434,4892,Home," 318,847.00 ",10.1,22/12/2021,16/07/2025,,
220,4900,Personal," 369,118.00 ",9.32,18/06/2023,24/02/2026,,
1626,4900,Car," 323,815.00 ",9.63,23/11/2021,09/04/2028,,
709,4900,Home," 192,968.00 ",7.81,22/05/2021,28/04/2029,,
1064,4901,Home," 296,421.00 ",4.88,12/11/2022,05/05/2026,,
1800,4904,Personal," 147,105.00 ",3.61,15/10/2023,18/04/2028,,
1704,4905,Home," 495,365.00 ",7.58,02/04/2022,28/05/2027,,
2065,4905,Home," 488,989.00 ",3.26,10/05/2024,27/02/2028,,
509,4907,Home," 186,963.00 ",8.95,05/09/2022,01/06/2029,,
469,4910,Car," 498,458.00 ",5.89,14/12/2021,13/11/2027,,
52,4912,Personal," 464,078.00 ",6.89,17/09/2023,24/11/2025,,
870,4912,Home," 454,728.00 ",4.97,01/10/2020,17/06/2027,,
1570,4914,Car," 300,366.00 ",9.15,25/04/2021,31/07/2029,,
1456,4915,Education," 216,275.00 ",3.92,12/11/2023,24/10/2026,,
1534,4918,Home," 353,678.00 ",8.93,18/02/2022,04/03/2026,,
385,4923,Education," 38,719.00 ",6.57,04/03/2023,05/05/2027,,
1001,4924,Education," 360,892.00 ",5.46,15/02/2024,28/04/2028,,
2086,4925,Car," 472,857.00 ",4.08,30/10/2022,03/06/2027,,
1060,4925,Home," 97,219.00 ",10.64,10/05/2024,19/08/2028,,
2387,4927,Education," 421,744.00 ",8.39,02/12/2022,28/11/2026,,
1418,4929,Car," 314,182.00 ",11.7,07/03/2024,24/03/2026,,
2235,4930,Home," 463,593.00 ",7.96,27/10/2022,08/01/2027,,
1228,4930,Personal," 320,036.00 ",7.96,27/07/2023,29/11/2026,,
533,4931,Home," 260,630.00 ",8.92,14/08/2021,17/05/2029,,
2252,4933,Education," 479,466.00 ",5.22,27/04/2023,28/01/2027,,
1212,4935,Personal," 117,543.00 ",9.71,27/03/2022,15/01/2027,,
2402,4936,Home," 385,102.00 ",8.83,27/10/2023,02/08/2029,,
2194,4936,Car," 81,032.00 ",7.88,14/05/2021,11/11/2027,,
1682,4939,Education," 383,258.00 ",5.88,15/08/2022,18/03/2026,,
1235,4939,Home," 243,158.00 ",12.29,28/02/2021,21/05/2029,,
1750,4944,Education," 4,320.00 ",12.09,29/06/2023,30/06/2025,,
2488,4945,Home," 346,330.00 ",9.52,10/11/2023,01/10/2025,,
633,4945,Personal," 305,526.00 ",10.03,25/04/2023,10/07/2027,,
1604,4945,Personal," 185,315.00 ",12.28,25/12/2021,23/01/2027,,
1788,4947,Home," 209,331.00 ",10.71,06/09/2023,13/12/2028,,
1088,4948,Education," 207,718.00 ",4.39,01/03/2021,23/07/2029,,
959,4949,Personal," 236,986.00 ",11.53,04/07/2020,29/11/2029,,
241,4951,Personal," 357,672.00 ",3.75,05/05/2022,02/10/2027,,
2166,4952,Education," 160,190.00 ",5.91,27/02/2024,16/06/2025,,
2152,4952,Car," 33,960.00 ",2.79,10/07/2023,03/11/2029,,
1847,4953,Home," 433,210.00 ",5.16,04/07/2021,20/07/2027,,
1715,4953,Personal," 202,645.00 ",7.04,23/07/2022,20/10/2029,,
2078,4957,Car," 238,267.00 ",9.42,20/03/2024,20/01/2028,,
2469,4958,Car," 360,391.00 ",11.09,18/01/2023,07/02/2028,,
345,4959,Education," 196,889.00 ",10.68,25/02/2022,19/03/2026,,
1052,4960,Education," 14,485.00 ",6.7,26/08/2022,03/10/2029,,
427,4962,Car," 247,305.00 ",4.49,06/11/2022,20/11/2025,,
2310,4964,Personal," 115,815.00 ",12.28,02/07/2022,28/03/2030,,
1367,4967,Education," 267,429.00 ",10.24,19/06/2023,09/07/2026,,
139,4969,Personal," 21,881.00 ",2.86,27/04/2021,07/07/2026,,
2148,4973,Education," 271,387.00 ",4.21,19/01/2021,11/12/2028,,
1042,4976,Education," 467,370.00 ",6.15,22/01/2023,12/02/2030,,
824,4977,Home," 345,972.00 ",9.82,11/06/2022,18/03/2028,,
1507,4977,Education," 59,015.00 ",9.95,29/10/2023,12/12/2029,,
2429,4979,Personal," 377,445.00 ",10.29,16/09/2022,25/11/2025,,
2,4979,Car," 45,999.00 ",7.7,25/05/2023,31/07/2026,,
1151,4983,Car," 298,397.00 ",8.32,02/07/2021,12/02/2029,,
2076,4987,Car," 353,010.00 ",2.7,22/09/2021,18/11/2028,,
1650,4987,Education," 40,131.00 ",8.97,05/11/2022,19/04/2029,,
2439,4988,Education," 261,363.00 ",10.69,20/02/2022,16/11/2026,,
987,4990,Car," 56,231.00 ",6.9,29/06/2020,23/03/2027,,
1143,4993,Personal," 322,846.00 ",5.02,09/01/2021,27/07/2029,,
1768,4993,Home," 239,697.00 ",7.48,07/12/2021,16/01/2026,,
2320,5000,Car," 384,847.00 ",6.5,21/02/2023,07/09/2027,,
